open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1683465600000,28956.89595238,28971.09642857,28900.70000000,28911.07666667,0,1683465899999,0,300,0,0,0
1683465900000,28910.81952381,28940.22357143,28904.61404762,28907.94500000,0,1683466199999,0,300,0,0,0
1683466200000,28908.01285714,28945.09976190,28907.30738095,28944.32809524,0,1683466499999,0,300,0,0,0
1683466500000,28944.32880952,28974.79119048,28944.32880952,28945.33904762,0,1683466799999,0,300,0,0,0
1683466800000,28945.33904762,28963.66285714,28945.16190476,28950.32333333,0,1683467099999,0,300,0,0,0
1683467100000,28950.32976190,28984.45595238,28926.41952381,28926.41952381,0,1683467399999,0,300,0,0,0
1683467400000,28926.41952381,28928.44809524,28888.02428571,28903.95928571,0,1683467699999,0,300,0,0,0
1683467700000,28903.95928571,28918.41928571,28897.87714286,28918.41928571,0,1683467999999,0,300,0,0,0
1683468000000,28918.41928571,28918.59714286,28905.85809524,28908.61952381,0,1683468299999,0,300,0,0,0
1683468300000,28908.60761905,28937.61071429,28908.28309524,28921.29571429,0,1683468599999,0,300,0,0,0
1683468600000,28921.30285714,28921.63785714,28903.56238095,28903.57619048,0,1683468899999,0,300,0,0,0
1683468900000,28903.58095238,28912.49714286,28902.23261905,28912.49714286,0,1683469199999,0,300,0,0,0
1683469200000,28912.49714286,28918.21619048,28883.85904762,28886.88571429,0,1683469499999,0,300,0,0,0
1683469500000,28886.88809524,28946.94214286,28886.88809524,28935.28857143,0,1683469799999,0,300,0,0,0
1683469800000,28934.78142857,29057.43666667,28934.78142857,29004.31428571,0,1683470099999,0,300,0,0,0
1683470100000,29011.99000000,29033.14047619,28953.19285714,28963.49785714,0,1683470399999,0,300,0,0,0
1683470400000,28963.49309524,29029.61785714,28963.47095238,29006.59476190,0,1683470699999,0,300,0,0,0
1683470700000,29006.59952381,29047.20857143,28996.74071429,29039.38285714,0,1683470999999,0,300,0,0,0
1683471000000,29037.66047619,29091.80142857,29037.66047619,29057.74547619,0,1683471299999,0,300,0,0,0
1683471300000,29057.47880952,29057.47880952,29032.45452381,29041.65833333,0,1683471599999,0,300,0,0,0
1683471600000,29043.02071429,29048.90690476,28989.78571429,28997.18523810,0,1683471899999,0,300,0,0,0
1683471900000,28997.25071429,29019.21857143,28992.41404762,29012.88976190,0,1683472199999,0,300,0,0,0
1683472200000,29014.15547619,29028.08190476,29002.93214286,29003.42904762,0,1683472499999,0,300,0,0,0
1683472500000,29003.31761905,29003.31761905,28953.27428571,28961.50380952,0,1683472799999,0,300,0,0,0
1683472800000,28961.50380952,28969.10976190,28935.76904762,28937.84761905,0,1683473099999,0,300,0,0,0
1683473100000,28937.84523810,28962.76452381,28936.42119048,28941.55809524,0,1683473399999,0,300,0,0,0
1683473400000,28941.56285714,28944.52928571,28901.53190476,28921.23261905,0,1683473699999,0,300,0,0,0
1683473700000,28921.23023810,28950.86190476,28920.34571429,28947.05523810,0,1683473999999,0,300,0,0,0
1683474000000,28947.18642857,28947.18642857,28919.94809524,28931.10857143,0,1683474299999,0,300,0,0,0
1683474300000,28931.19428571,28955.13714286,28919.00071429,28955.13500000,0,1683474599999,0,300,0,0,0
1683474600000,28955.52452381,28994.43190476,28955.51976190,28983.29238095,0,1683474899999,0,300,0,0,0
1683474900000,28983.27809524,28983.49333333,28944.20785714,28944.94857143,0,1683475199999,0,300,0,0,0
1683475200000,28944.93428571,28964.60166667,28943.61500000,28958.92119048,0,1683475499999,0,300,0,0,0
1683475500000,28958.92119048,28959.15523810,28919.72880952,28920.45880952,0,1683475799999,0,300,0,0,0
1683475800000,28920.45809524,28971.51619048,28913.26023810,28967.76761905,0,1683476099999,0,300,0,0,0
1683476100000,28967.76833333,28970.22857143,28917.14357143,28926.22857143,0,1683476399999,0,300,0,0,0
1683476400000,28926,28926,28876.35833333,28877.11714286,0,1683476699999,0,300,0,0,0
1683476700000,28876.55238095,28928.34190476,28862.32428571,28910.47095238,0,1683476999999,0,300,0,0,0
1683477000000,28910.47095238,28910.47095238,28818.26523810,28859.02976190,0,1683477299999,0,300,0,0,0
1683477300000,28859.03690476,28901.73166667,28851.21642857,28888.27142857,0,1683477599999,0,300,0,0,0
1683477600000,28888.27142857,28904.04023810,28882.06904762,28882.29285714,0,1683477899999,0,300,0,0,0
1683477900000,28882.28833333,28905.15261905,28856.92166667,28891.03285714,0,1683478199999,0,300,0,0,0
1683478200000,28891.03928571,28918.71333333,28890.88452381,28918.51500000,0,1683478499999,0,300,0,0,0
1683478500000,28918.51976190,28949.93761905,28910.70214286,28949.93761905,0,1683478799999,0,300,0,0,0
1683478800000,28950.62857143,28999.73380952,28945.44500000,28999.71904762,0,1683479099999,0,300,0,0,0
1683479100000,28999.79452381,29028.36285714,28978.59714286,28984.57404762,0,1683479399999,0,300,0,0,0
1683479400000,28984.57404762,28984.57404762,28964.87595238,28965.99500000,0,1683479699999,0,300,0,0,0
1683479700000,28965.99500000,28993.58523810,28963.21166667,28976.25904762,0,1683479999999,0,300,0,0,0
1683480000000,28976.26380952,28977.37476190,28958.96166667,28961.85476190,0,1683480299999,0,300,0,0,0
1683480300000,28961.85476190,28965.58428571,28914.48666667,28920.13833333,0,1683480599999,0,300,0,0,0
1683480600000,28921.15119048,28937.01500000,28897.69666667,28928.56880952,0,1683480899999,0,300,0,0,0
1683480900000,28928.56880952,28934.39166667,28911.77809524,28919.98071429,0,1683481199999,0,300,0,0,0
1683481200000,28919.85142857,28920.22523810,28880.29142857,28898.59214286,0,1683481499999,0,300,0,0,0
1683481500000,28900.84285714,28936.28285714,28883.76380952,28917.01071429,0,1683481799999,0,300,0,0,0
1683481800000,28917.01547619,28917.01785714,28881.01476190,28882.08904762,0,1683482099999,0,300,0,0,0
1683482100000,28882.03190476,28907.90809524,28879.91500000,28904.99071429,0,1683482399999,0,300,0,0,0
1683482400000,28904.98595238,28918.76380952,28894.64404762,28907.93928571,0,1683482699999,0,300,0,0,0
1683482700000,28907.39642857,28921.67500000,28888.70119048,28921.66690476,0,1683482999999,0,300,0,0,0
1683483000000,28921.66690476,28925.62119048,28910.48357143,28925.47833333,0,1683483299999,0,300,0,0,0
1683483300000,28925.08309524,28925.41714286,28913.30666667,28915.34000000,0,1683483599999,0,300,0,0,0
1683483600000,28915.34000000,28915.34000000,28892.15976190,28898.32095238,0,1683483899999,0,300,0,0,0
1683483900000,28898.31690476,28909.68785714,28897.84738095,28902.30785714,0,1683484199999,0,300,0,0,0
1683484200000,28902.30785714,28952.64190476,28891.81095238,28936.36880952,0,1683484499999,0,300,0,0,0
1683484500000,28935.69666667,28935.69666667,28909.64190476,28910.19904762,0,1683484799999,0,300,0,0,0
1683484800000,28910.39833333,28930.33095238,28910.39190476,28921.94190476,0,1683485099999,0,300,0,0,0
1683485100000,28921.94428571,28937.37809524,28888.83476190,28888.84261905,0,1683485399999,0,300,0,0,0
1683485400000,28888.84261905,28909.36452381,28879.20690476,28883.71785714,0,1683485699999,0,300,0,0,0
1683485700000,28883.73761905,28889.13095238,28858.98976190,28859.00714286,0,1683485999999,0,300,0,0,0
1683486000000,28858.47023810,28882.79000000,28847.13428571,28874.44880952,0,1683486299999,0,300,0,0,0
1683486300000,28872.49023810,28872.49023810,28782.49333333,28829.39809524,0,1683486599999,0,300,0,0,0
1683486600000,28829.56404762,28829.56404762,28798.27166667,28823.33142857,0,1683486899999,0,300,0,0,0
1683486900000,28823.55761905,28852.21476190,28809.04238095,28840.81785714,0,1683487199999,0,300,0,0,0
1683487200000,28840.86309524,28850.56238095,28838.57690476,28845.66571429,0,1683487499999,0,300,0,0,0
1683487500000,28845.66571429,28866.04000000,28845.44119048,28863.57047619,0,1683487799999,0,300,0,0,0
1683487800000,28863.57047619,28864.86285714,28840.57476190,28864.05619048,0,1683488099999,0,300,0,0,0
1683488100000,28864.05690476,28875.13309524,28847.41380952,28875.13309524,0,1683488399999,0,300,0,0,0
1683488400000,28875.13309524,28889.38404762,28875.12833333,28889.38404762,0,1683488699999,0,300,0,0,0
1683488700000,28889.38642857,28918.83738095,28885.82738095,28911.93000000,0,1683488999999,0,300,0,0,0
1683489000000,28911.93000000,28929.16095238,28904.24261905,28917.88285714,0,1683489299999,0,300,0,0,0
1683489300000,28917.88761905,28927.15380952,28908.55404762,28908.56119048,0,1683489599999,0,300,0,0,0
1683489600000,28908.56119048,28926.88452381,28908.32928571,28924.72047619,0,1683489899999,0,300,0,0,0
1683489900000,28924.72047619,28931.60404762,28922.90309524,28924.93357143,0,1683490199999,0,300,0,0,0
1683490200000,28924.93357143,28946.24857143,28924.74285714,28935.80190476,0,1683490499999,0,300,0,0,0
1683490500000,28935.80666667,28940.29428571,28924.30047619,28927.06357143,0,1683490799999,0,300,0,0,0
1683490800000,28927.06357143,28939.95547619,28920.98095238,28924.10904762,0,1683491099999,0,300,0,0,0
1683491100000,28924.11380952,28946.62785714,28923.99404762,28930.07690476,0,1683491399999,0,300,0,0,0
1683491400000,28930.08166667,28937.39571429,28898.13071429,28922.19095238,0,1683491699999,0,300,0,0,0
1683491700000,28922.19095238,28922.19404762,28898.21571429,28913.62238095,0,1683491999999,0,300,0,0,0
1683492000000,28913.62714286,28935.07166667,28913.62238095,28919.93476190,0,1683492299999,0,300,0,0,0
1683492300000,28920.42047619,28920.42047619,28889.62119048,28900.98357143,0,1683492599999,0,300,0,0,0
1683492600000,28900.97880952,28905.75166667,28886.29380952,28886.29619048,0,1683492899999,0,300,0,0,0
1683492900000,28886.31928571,28911.60025641,28886.04410256,28911.59589744,0,1683493199999,0,300,0,0,0
1683493200000,28911.59333333,28911.59846154,28882.49461538,28882.49461538,0,1683493499999,0,300,0,0,0
1683493500000,28882.39897436,28882.79179487,28852.52871795,28856.77717949,0,1683493799999,0,300,0,0,0
1683493800000,28857.31564103,28874.36076923,28844.52871795,28874.34025641,0,1683494099999,0,300,0,0,0
1683494100000,28874.34538462,28894.31256410,28874.03179487,28893.46871795,0,1683494399999,0,300,0,0,0
1683494400000,28893.46871795,28893.47384615,28869.46820513,28877.44487179,0,1683494699999,0,300,0,0,0
1683494700000,28877.44487179,28920.92128205,28876.82230769,28920.90435897,0,1683494999999,0,300,0,0,0
1683495000000,28920.97615385,28951.87761905,28920.97538462,28925.94857143,0,1683495299999,0,300,0,0,0
1683495300000,28925.94857143,28925.95404762,28857.53380952,28857.53380952,0,1683495599999,0,300,0,0,0
1683495600000,28857.53380952,28860.62619048,28819.03142857,28819.03142857,0,1683495899999,0,300,0,0,0
1683495900000,28819.03619048,28854.59595238,28807.82000000,28841.12547619,0,1683496199999,0,300,0,0,0
1683496200000,28841.12071429,28841.12071429,28789.67166667,28811.58285714,0,1683496499999,0,300,0,0,0
1683496500000,28811.53523810,28811.80880952,28754.27547619,28769.28142857,0,1683496799999,0,300,0,0,0
1683496800000,28769.30428571,28806.23690476,28763.03738095,28799.52500000,0,1683497099999,0,300,0,0,0
1683497100000,28799.33928571,28801.74166667,28719.38880952,28758.45904762,0,1683497399999,0,300,0,0,0
1683497400000,28758.46142857,28779.45642857,28749.29619048,28778.77095238,0,1683497699999,0,300,0,0,0
1683497700000,28778.78595238,28841.88380952,28765.80261905,28841.86404762,0,1683497999999,0,300,0,0,0
1683498000000,28841.88309524,28841.88380952,28803.02523810,28803.02523810,0,1683498299999,0,300,0,0,0
1683498300000,28802.89952381,28830.91880952,28801.76119048,28805.39642857,0,1683498599999,0,300,0,0,0
1683498600000,28805.39642857,28809.90761905,28791.26904762,28791.50476190,0,1683498899999,0,300,0,0,0
1683498900000,28791.50000000,28793.50880952,28762.24761905,28777.37619048,0,1683499199999,0,300,0,0,0
1683499200000,28777.37142857,28798.85833333,28753.36714286,28766.28214286,0,1683499499999,0,300,0,0,0
1683499500000,28766.28214286,28787.63571429,28754.75476190,28778.55500000,0,1683499799999,0,300,0,0,0
1683499800000,28778.55500000,28811.48452381,28777.88809524,28781.31285714,0,1683500099999,0,300,0,0,0
1683500100000,28781.31285714,28781.31285714,28740.58666667,28741.53642857,0,1683500399999,0,300,0,0,0
1683500400000,28741.53642857,28775.81571429,28738.02333333,28775.81571429,0,1683500699999,0,300,0,0,0
1683500700000,28775.81333333,28780.75857143,28736.62119048,28767.63285714,0,1683500999999,0,300,0,0,0
1683501000000,28767.63285714,28767.82071429,28674.47000000,28749.96880952,0,1683501299999,0,300,0,0,0
1683501300000,28749.78309524,28790.35404762,28730.69666667,28740.67095238,0,1683501599999,0,300,0,0,0
1683501600000,28740.67571429,28762.02047619,28722.52904762,28747.13190476,0,1683501899999,0,300,0,0,0
1683501900000,28746.34357143,28763.97928571,28725.94333333,28740.57404762,0,1683502199999,0,300,0,0,0
1683502200000,28740.75833333,28765.80523810,28740.20142857,28760.56571429,0,1683502499999,0,300,0,0,0
1683502500000,28760.56976190,28790.17523810,28756.69166667,28790.06333333,0,1683502799999,0,300,0,0,0
1683502800000,28790.08238095,28790.08238095,28676.15547619,28684.82214286,0,1683503099999,0,300,0,0,0
1683503100000,28679.51785714,28682.16976190,28544.47738095,28571.28761905,0,1683503399999,0,300,0,0,0
1683503400000,28570.97333333,28583.26380952,28430.00285714,28458.85952381,0,1683503699999,0,300,0,0,0
1683503700000,28461.33928571,28467.38785714,28398.47642857,28431.05023810,0,1683503999999,0,300,0,0,0
1683504000000,28430.01500000,28460.39857143,28360.39095238,28460.39380952,0,1683504299999,0,300,0,0,0
1683504300000,28460.23666667,28510.30357143,28425.31000000,28489.85357143,0,1683504599999,0,300,0,0,0
1683504600000,28482.67071429,28588.16500000,28475.50547619,28557.54547619,0,1683504899999,0,300,0,0,0
1683504900000,28557.55976190,28627.30452381,28510.82357143,28614.44523810,0,1683505199999,0,300,0,0,0
1683505200000,28614.43809524,28614.43809524,28542.99500000,28591.78785714,0,1683505499999,0,300,0,0,0
1683505500000,28592.67619048,28626.38571429,28570.79809524,28585.94071429,0,1683505799999,0,300,0,0,0
1683505800000,28586.53928571,28592.74690476,28550.93738095,28565.25547619,0,1683506099999,0,300,0,0,0
1683506100000,28565.25547619,28593.67928571,28556.17309524,28593.67928571,0,1683506399999,0,300,0,0,0
1683506400000,28596.07142857,28606.16071429,28570.01928571,28601.16880952,0,1683506699999,0,300,0,0,0
1683506700000,28601.62190476,28604.27785714,28562.26500000,28574.95047619,0,1683506999999,0,300,0,0,0
1683507000000,28574.95047619,28574.95047619,28553.25547619,28553.25547619,0,1683507299999,0,300,0,0,0
1683507300000,28553.24833333,28570.86119048,28541.97642857,28570.41166667,0,1683507599999,0,300,0,0,0
1683507600000,28570.95952381,28584.36595238,28560.23714286,28578.57666667,0,1683507899999,0,300,0,0,0
1683507900000,28578.61880952,28587.59500000,28548.16642857,28575.98880952,0,1683508199999,0,300,0,0,0
1683508200000,28575.98333333,28575.99190476,28543.95333333,28543.95333333,0,1683508499999,0,300,0,0,0
1683508500000,28543.95333333,28577.77595238,28527.79023810,28528.07333333,0,1683508799999,0,300,0,0,0
1683508800000,28528.03357143,28533.27404762,28489.63976190,28501.20380952,0,1683509099999,0,300,0,0,0
1683509100000,28501.20380952,28507.50880952,28450.73809524,28457.14190476,0,1683509399999,0,300,0,0,0
1683509400000,28457.14119048,28578.80071429,28453.73547619,28552.10071429,0,1683509699999,0,300,0,0,0
1683509700000,28552.10547619,28560.62238095,28535.23452381,28535.24095238,0,1683509999999,0,300,0,0,0
1683510000000,28534.80285714,28535.34833333,28117.09547619,28117.09547619,0,1683510299999,0,300,0,0,0
1683510300000,28111.65666667,28183.74714286,28071.71952381,28148.69857143,0,1683510599999,0,300,0,0,0
1683510600000,28150.07285714,28175.99500000,28099.67119048,28156.98071429,0,1683510899999,0,300,0,0,0
1683510900000,28159.91166667,28222.62404762,28151.08047619,28219.27047619,0,1683511199999,0,299,0,0,0
1683511200000,28219.23238095,28226.54857143,28149.54357143,28149.54357143,0,1683511499999,0,299,0,0,0
1683511500000,28148.79357143,28250.26857143,28134.33619048,28239.96857143,0,1683511799999,0,300,0,0,0
1683511800000,28239.19142857,28265.74809524,28186.36333333,28257.62357143,0,1683512099999,0,300,0,0,0
1683512100000,28257.61166667,28272.56952381,28201.96000000,28272.56952381,0,1683512399999,0,300,0,0,0
1683512400000,28272.94642857,28275.35000000,28242,28254.12000000,0,1683512699999,0,299,0,0,0
1683512700000,28254.12000000,28259.00095238,28231.52023810,28239.99666667,0,1683512999999,0,300,0,0,0
1683513000000,28239.86238095,28239.86238095,28184.93571429,28197.95476190,0,1683513299999,0,299,0,0,0
1683513300000,28197.37309524,28232.62833333,28176.39452381,28227.94023810,0,1683513599999,0,300,0,0,0
1683513600000,28228.09738095,28238.45095238,28192.52404762,28238.45095238,0,1683513899999,0,300,0,0,0
1683513900000,28239.35095238,28252.71190476,28235.48904762,28252.71190476,0,1683514199999,0,300,0,0,0
1683514200000,28252.71190476,28256.64619048,28226.69880952,28228.37547619,0,1683514499999,0,300,0,0,0
1683514500000,28228.38023810,28299.27547619,28223.97809524,28287.06357143,0,1683514799999,0,300,0,0,0
1683514800000,28287.06833333,28287.06833333,28228.78142857,28229.57238095,0,1683515099999,0,300,0,0,0
1683515100000,28230.45809524,28248.30690476,28221.74452381,28238.44571429,0,1683515399999,0,300,0,0,0
1683515400000,28238.64571429,28240.28452381,28229.17214286,28229.19047619,0,1683515699999,0,300,0,0,0
1683515700000,28229.19047619,28229.19047619,28201.79071429,28216.11000000,0,1683515999999,0,300,0,0,0
1683516000000,28215.97190476,28215.97190476,28165.28976190,28173.80000000,0,1683516299999,0,300,0,0,0
1683516300000,28174.53190476,28175.64619048,28152.70523810,28158.03285714,0,1683516599999,0,300,0,0,0
1683516600000,28158.03285714,28208.29904762,28154.05238095,28159.75238095,0,1683516899999,0,300,0,0,0
1683516900000,28159.75166667,28161.66071429,28086.89357143,28129.49261905,0,1683517199999,0,300,0,0,0
1683517200000,28129.49261905,28131.93142857,28082.34166667,28090.86214286,0,1683517499999,0,300,0,0,0
1683517500000,28090.79500000,28164.39357143,28023.62761905,28160.97833333,0,1683517799999,0,300,0,0,0
1683517800000,28163.41452381,28202.22428571,28145.02071429,28194.77214286,0,1683518099999,0,300,0,0,0
1683518100000,28194.76000000,28205.47452381,28173.61142857,28197.25238095,0,1683518399999,0,300,0,0,0
1683518400000,28197.25238095,28212.64428571,28183.98238095,28207.01738095,0,1683518699999,0,300,0,0,0
1683518700000,28207.01976190,28207.20595238,28162.16380952,28175.34928571,0,1683518999999,0,300,0,0,0
1683519000000,28175.69500000,28176.23261905,28160.80047619,28165.68190476,0,1683519299999,0,300,0,0,0
1683519300000,28165.68119048,28189.86523810,28161.29428571,28189.55880952,0,1683519599999,0,300,0,0,0
1683519600000,28189.54333333,28212.68714286,28174.45476190,28210.87428571,0,1683519899999,0,300,0,0,0
1683519900000,28210.81000000,28217.02500000,28182.38095238,28182.48738095,0,1683520199999,0,300,0,0,0
1683520200000,28182.48738095,28224.52714286,28175.61571429,28224.52714286,0,1683520499999,0,300,0,0,0
1683520500000,28224.62952381,28224.62952381,28206.04738095,28212.45666667,0,1683520799999,0,300,0,0,0
1683520800000,28212.46380952,28212.47333333,28190.37452381,28192.38690476,0,1683521099999,0,300,0,0,0
1683521100000,28192.38142857,28192.38142857,28153.98595238,28170.61309524,0,1683521399999,0,300,0,0,0
1683521400000,28170.61785714,28170.92785714,28122.08023810,28125.84357143,0,1683521699999,0,300,0,0,0
1683521700000,28125.85785714,28136.04690476,28117.16000000,28126.22833333,0,1683521999999,0,300,0,0,0
1683522000000,28126.22357143,28139.40095238,28114.29333333,28139.40095238,0,1683522299999,0,300,0,0,0
1683522300000,28139.39619048,28173.79333333,28136.08642857,28158.78261905,0,1683522599999,0,300,0,0,0
1683522600000,28158.78023810,28158.90809524,28103.42809524,28103.42809524,0,1683522899999,0,300,0,0,0
1683522900000,28103.42333333,28168.89880952,28080.50428571,28161.84071429,0,1683523199999,0,300,0,0,0
1683523200000,28162.16214286,28206.58666667,28162.11380952,28194.61928571,0,1683523499999,0,300,0,0,0
1683523500000,28194.61452381,28194.61928571,28168.73333333,28188.33023810,0,1683523799999,0,300,0,0,0
1683523800000,28185.34380952,28212.80000000,28175.57285714,28212.80000000,0,1683524099999,0,300,0,0,0
1683524100000,28212.80000000,28220.59642857,28191.48047619,28219.67500000,0,1683524399999,0,300,0,0,0
1683524400000,28219.76476190,28241.62238095,28217.72166667,28241.16500000,0,1683524699999,0,300,0,0,0
1683524700000,28241.16500000,28261.96523810,28230.10904762,28248.53500000,0,1683524999999,0,300,0,0,0
1683525000000,28251.22357143,28252.94261905,28237.67357143,28239.01571429,0,1683525299999,0,300,0,0,0
1683525300000,28239.75857143,28261.44333333,28238.85761905,28260.51952381,0,1683525599999,0,300,0,0,0
1683525600000,28260.50761905,28260.50761905,28242.64071429,28242.64071429,0,1683525899999,0,300,0,0,0
1683525900000,28242.40261905,28242.45190476,28204.63952381,28215.42595238,0,1683526199999,0,300,0,0,0
1683526200000,28215.70261905,28222.62166667,28209.41071429,28217.65000000,0,1683526499999,0,300,0,0,0
1683526500000,28217.87857143,28219.10476190,28209.41047619,28216.03928571,0,1683526799999,0,300,0,0,0
1683526800000,28216.03452381,28231.96547619,28204.86523810,28204.86523810,0,1683527099999,0,300,0,0,0
1683527100000,28204.86523810,28237.19357143,28204.86523810,28237.19357143,0,1683527399999,0,300,0,0,0
1683527400000,28237.19428571,28241.55476190,28214.90500000,28229.16809524,0,1683527699999,0,300,0,0,0
1683527700000,28229.16880952,28243.43357143,28207.78428571,28207.99619048,0,1683527999999,0,300,0,0,0
1683528000000,28207.99619048,28210.85952381,28166.18309524,28166.18309524,0,1683528299999,0,300,0,0,0
1683528300000,28166.18309524,28194.47666667,28147.84571429,28147.84571429,0,1683528599999,0,300,0,0,0
1683528600000,28146.90642857,28151.23357143,28139.51714286,28139.51880952,0,1683528899999,0,300,0,0,0
1683528900000,28139.00142857,28181.62619048,28137.95976190,28173.65214286,0,1683529199999,0,300,0,0,0
1683529200000,28173.65690476,28193.17619048,28164.94214286,28180.58476190,0,1683529499999,0,300,0,0,0
1683529500000,28180.58714286,28180.59190476,28124.55238095,28124.55238095,0,1683529799999,0,300,0,0,0
1683529800000,28124.47380952,28150.40261905,28118.42238095,28135.14904762,0,1683530099999,0,300,0,0,0
1683530100000,28135.19404762,28135.65357143,28109.23119048,28109.99904762,0,1683530399999,0,300,0,0,0
1683530400000,28109.89119048,28140.69547619,28103.73428571,28136.55928571,0,1683530699999,0,300,0,0,0
1683530700000,28136.42119048,28155.11928571,28125.55238095,28128.40261905,0,1683530999999,0,300,0,0,0
1683531000000,28128.40023810,28138.50309524,28091.77571429,28101.37761905,0,1683531299999,0,300,0,0,0
1683531300000,28101.15690476,28116.50238095,28082.00380952,28082.00380952,0,1683531599999,0,300,0,0,0
1683531600000,28082.58690476,28111.82285714,28054.00214286,28098.78333333,0,1683531899999,0,300,0,0,0
1683531900000,28098.79285714,28105.56523810,27842.59071429,27905.63380952,0,1683532199999,0,300,0,0,0
1683532200000,27905.23619048,27965.60785714,27905.23619048,27950.15333333,0,1683532499999,0,300,0,0,0
1683532500000,27952.56238095,27989.35357143,27943.43500000,27977.03285714,0,1683532799999,0,300,0,0,0
1683532800000,27975.85785714,27986.96761905,27928.08500000,27946.58047619,0,1683533099999,0,300,0,0,0
1683533100000,27948.87452381,27954.64452381,27841.77976190,27860.42119048,0,1683533399999,0,300,0,0,0
1683533400000,27859.71833333,27934.45071429,27845.39904762,27895.25095238,0,1683533699999,0,300,0,0,0
1683533700000,27890.62452381,27942.38285714,27883.53333333,27931.04190476,0,1683533999999,0,300,0,0,0
1683534000000,27930.81333333,27935.03023810,27899.54619048,27935.02380952,0,1683534299999,0,300,0,0,0
1683534300000,27935.27190476,27935.69238095,27912.64904762,27930.18261905,0,1683534599999,0,300,0,0,0
1683534600000,27930.18261905,27955.62261905,27919.81047619,27953.84714286,0,1683534899999,0,300,0,0,0
1683534900000,27953.85190476,27953.85190476,27890.76190476,27890.91880952,0,1683535199999,0,300,0,0,0
1683535200000,27890.91404762,27892.63404762,27839.73928571,27892.63000000,0,1683535499999,0,300,0,0,0
1683535500000,27892.62285714,27892.69809524,27749.08238095,27822.57928571,0,1683535799999,0,300,0,0,0
1683535800000,27818.14000000,27824.03571429,27707.77547619,27729.67404762,0,1683536099999,0,300,0,0,0
1683536100000,27729.12714286,27730.17142857,27592.65761905,27710.74023810,0,1683536399999,0,300,0,0,0
1683536400000,27711.03071429,27754.05452381,27688.42833333,27746.81595238,0,1683536699999,0,300,0,0,0
1683536700000,27746.82404762,27775.38023810,27738.63809524,27775.27904762,0,1683536999999,0,300,0,0,0
1683537000000,27775.27976190,27794.36333333,27745.95261905,27790.19142857,0,1683537299999,0,300,0,0,0
1683537300000,27790.51523810,27838.73357143,27776.41595238,27838.73357143,0,1683537599999,0,300,0,0,0
1683537600000,27839.04071429,27873.62071429,27803.45023810,27873.62071429,0,1683537899999,0,300,0,0,0
1683537900000,27873.61404762,27896.65214286,27865.65880952,27887.59523810,0,1683538199999,0,300,0,0,0
1683538200000,27887.59047619,27897.41833333,27857.88500000,27860.71095238,0,1683538499999,0,300,0,0,0
1683538500000,27860.49666667,27900.61738095,27843.26071429,27869.03190476,0,1683538799999,0,300,0,0,0
1683538800000,27869.01761905,27869.02238095,27841.11666667,27853.80452381,0,1683539099999,0,300,0,0,0
1683539100000,27853.83952381,27902.04595238,27851.10309524,27901.83642857,0,1683539399999,0,300,0,0,0
1683539400000,27901.79357143,27901.79357143,27877.84190476,27896.64952381,0,1683539699999,0,300,0,0,0
1683539700000,27896.63452381,27931.43404762,27876.46238095,27916.04642857,0,1683539999999,0,300,0,0,0
1683540000000,27916.14428571,27950.69285714,27892.63880952,27949.84095238,0,1683540299999,0,300,0,0,0
1683540300000,27947.06476190,27948.51190476,27876.03642857,27881.76000000,0,1683540599999,0,300,0,0,0
1683540600000,27881.64095238,27925.28642857,27870.11714286,27902.57619048,0,1683540899999,0,300,0,0,0
1683540900000,27902.57619048,27908.99904762,27881.42357143,27889.58166667,0,1683541199999,0,300,0,0,0
1683541200000,27887.99595238,27887.99595238,27869.57095238,27880.34214286,0,1683541499999,0,300,0,0,0
1683541500000,27880.34619048,27935.86285714,27875.48666667,27932.02261905,0,1683541799999,0,300,0,0,0
1683541800000,27932.65119048,27948.72880952,27919.00738095,27943.13547619,0,1683542099999,0,300,0,0,0
1683542100000,27943.31333333,27943.32047619,27905.75857143,27915.22833333,0,1683542399999,0,300,0,0,0
1683542400000,27915.25928571,27929.64190476,27903.62452381,27903.78214286,0,1683542699999,0,300,0,0,0
1683542700000,27903.22190476,27925.33738095,27901.71714286,27925.33738095,0,1683542999999,0,300,0,0,0
1683543000000,27925.33738095,27930.23857143,27910.33666667,27926.50285714,0,1683543299999,0,300,0,0,0
1683543300000,27926.53380952,27936.61690476,27919.82880952,27936.61690476,0,1683543599999,0,300,0,0,0
1683543600000,27936.61928571,27936.78880952,27917.63357143,27917.74571429,0,1683543899999,0,300,0,0,0
1683543900000,27917.75119048,27971.67238095,27917.72023810,27963.10595238,0,1683544199999,0,300,0,0,0
1683544200000,27963.09880952,27963.96761905,27933.00309524,27934.36190476,0,1683544499999,0,300,0,0,0
1683544500000,27934.36428571,27934.45880952,27900.53047619,27904.11071429,0,1683544799999,0,300,0,0,0
1683544800000,27904.11071429,27904.32476190,27873.41047619,27893.45642857,0,1683545099999,0,300,0,0,0
1683545100000,27893.47547619,27947.94714286,27893.47547619,27924.26000000,0,1683545399999,0,300,0,0,0
1683545400000,27924.23857143,27942.57642857,27897.89119048,27938.27976190,0,1683545699999,0,300,0,0,0
1683545700000,27938.29166667,27969.50452381,27933.97761905,27942.07928571,0,1683545999999,0,300,0,0,0
